,word,Corr,Err,Acc,RT,zRT,Subtlex_raw_C1,Subtlex_raw_C2,Subtlex_CD_C1,Subtlex_CD_C2,Google_freq_C1,Google_freq_C2,Subtlex_raw_W,Subtlex_CD_W,Google_freq_W,C1_ID,C2_ID,neighborhood_C1,neighborhood_C2,FSC_C1,FSC_C2,homophone_C1,homophone_C2,nomeaning_C1,nomeaning_C2
179,軍旅,23,10,0.7,717.48,0.31,15516,6759,2873,2723,1110000,2160000,25,17,43100,9,1189,83,15,0.428756667,0.300624132,24,45,3,5
180,軍犬,19,11,0.64,822.74,1.08,15516,1055,2873,526,1110000,893000,8,3,6680,9,3128,83,5,0.428756667,0.488893105,24,9,3,1
181,軍械,31,1,0.97,715.71,0.23,15516,928,2873,564,1110000,211000,11,10,17300,9,3377,83,5,0.428756667,0.450424037,24,17,3,3
182,軍閥,27,5,0.85,684,0.26,15516,184,2873,94,1110000,120000,28,20,245000,9,3378,83,2,0.428756667,0.307395721,24,13,3,2
183,軍餉,32,1,0.97,781,0.65,15516,12,2873,9,1110000,411000,9,6,5350,9,3379,83,4,0.428756667,0.448624233,24,12,3,2
184,軍徽,24,9,0.73,825.79,0.73,15516,650,2873,361,1110000,362000,4,2,4420,9,2529,83,7,0.428756667,0.440636462,24,22,3,3
185,飛刀,28,4,0.88,781.11,0.48,15717,4999,3552,1946,1630000,2290000,,,78700,10,25,36,38,0.30172279,0.440801743,16,11,5,5
186,飛去,32,1,0.97,594.44,-0.33,15717,232346,3552,6241,1630000,12800000,,,317000,10,365,36,62,0.30172279,0.288346197,16,7,5,7
187,飛機,33,0,1,509.06,-0.94,15717,48902,3552,5953,1630000,7410000,5020,1616,1170000,10,213,36,72,0.30172279,0.331128311,16,42,5,5
188,飛天,30,1,0.97,598.63,-0.29,15717,127053,3552,6234,1630000,12500000,25,22,474000,10,71,36,78,0.30172279,0.250260113,16,0,5,8
189,飛船,28,3,0.91,697.39,0.32,15717,9979,3552,1838,1630000,1450000,751,184,183000,10,1028,36,62,0.30172279,0.514024497,16,17,5,1
190,飛漲,17,12,0.58,748.88,0.61,15717,519,3552,400,1630000,1350000,6,6,34800,10,2070,36,10,0.30172279,0.496332462,16,14,5,5
191,飛吻,32,1,0.97,648.75,-0.09,15717,4521,3552,1940,1630000,754000,25,23,80100,10,1914,36,8,0.30172279,0.489821039,16,29,5,4
192,飛彈,29,2,0.94,682.07,0.25,15717,11460,3552,2815,1630000,1090000,105,41,181000,10,1026,36,26,0.30172279,0.376960846,16,17,5,6
193,飛鳥,30,3,0.91,717.17,0.21,15717,3408,3552,1509,1630000,982000,23,16,343000,10,2222,36,18,0.30172279,0.462834283,16,6,5,1
194,飛艇,23,10,0.7,701.96,0.36,15717,1110,3552,490,1630000,535000,82,39,20900,10,3380,36,9,0.30172279,0.619908773,16,0,5,2
195,飛賊,23,7,0.76,685.78,0.32,15717,1065,3552,562,1630000,773000,29,9,15700,10,1571,36,19,0.30172279,0.414215516,16,2,5,4
196,飛行,31,1,0.97,646.48,-0.1,15717,73109,3552,6201,1630000,13000000,1049,428,526000,10,771,36,111,0.30172279,0.23673288,16,12,5,14
197,飛過,30,0,1,643.4,-0.25,15717,198278,3552,6240,1630000,12200000,210,187,155000,10,103,36,95,0.30172279,0.306182426,16,1,5,7
198,飛魚,30,2,0.94,674.13,0.06,15717,7224,3552,2253,1630000,1630000,31,9,339000,10,1195,36,59,0.30172279,0.498803337,16,106,5,2
199,飛蟲,31,2,0.94,694.39,0.22,15717,3228,3552,1231,1630000,842000,14,12,15700,10,2316,36,24,0.30172279,0.449128064,16,26,5,2
200,飛往,27,5,0.85,747.37,0.51,15717,11516,3552,4269,1630000,2320000,279,150,414000,10,415,36,28,0.30172279,0.351500393,16,2,5,2
201,飛走,30,2,0.94,717.9,0.37,15717,82765,3552,6216,1630000,9510000,,,129000,10,369,36,62,0.30172279,0.229743649,16,5,5,7
202,飛快,26,5,0.85,717.12,0.45,15717,72900,3552,6145,1630000,9660000,105,98,107000,10,238,36,35,0.30172279,0.318004594,16,13,5,7
203,飛濺,28,4,0.88,681.61,0.15,15717,317,3552,239,1630000,374000,33,30,78200,10,708,36,5,0.30172279,0.506305173,16,11,5,2
204,飛沫,29,3,0.91,703.07,0.32,15717,304,3552,238,1630000,170000,,,26700,10,3381,36,5,0.30172279,0.409609988,16,14,5,2
205,飛鷹,31,1,0.97,704.81,0.27,15717,1150,3552,445,1630000,486000,30,8,152000,10,2513,36,5,0.30172279,0.370082138,16,29,5,1
206,飛舞,31,2,0.94,684.9,0.04,15717,22832,3552,2865,1630000,1460000,54,44,231000,10,767,36,28,0.30172279,0.533169635,16,25,5,3
207,飛奔,31,0,1,607.61,-0.31,15717,1170,3552,872,1630000,468000,51,49,110000,10,370,36,15,0.30172279,0.342657046,16,31,5,7
208,飛騰,30,1,0.97,574.33,-0.46,15717,1082,3552,749,1630000,474000,,,53800,10,1294,36,8,0.30172279,0.323621946,16,9,5,5
209,飛越,29,0,1,640.17,-0.07,15717,12031,3552,3648,1630000,2480000,136,99,374000,10,1547,36,25,0.30172279,0.246034862,16,39,5,8
210,飛蛾,27,3,0.91,719.74,0.27,15717,72,3552,49,1630000,137000,50,33,43700,10,3382,36,4,0.30172279,0.475599557,16,18,5,1
211,飛馳,32,0,1,625.97,-0.1,15717,331,3552,236,1630000,424000,40,36,122000,10,2157,36,6,0.30172279,0.295137584,16,48,5,3
212,飛鏢,33,0,1,605.15,-0.24,15717,621,3552,353,1630000,133000,,,182000,10,2420,36,3,0.30172279,0.395033434,16,30,5,1
213,飛躍,30,1,0.97,586.7,-0.43,15717,961,3552,573,1630000,451000,84,64,323000,10,711,36,11,0.30172279,0.385471707,16,31,5,1
214,飛翔,32,1,0.97,668.34,-0.03,15717,450,3552,243,1630000,564000,214,156,394000,10,3383,36,2,0.30172279,0.270785045,16,18,5,1
215,飛碟,32,1,0.97,668.81,0.05,15717,671,3552,476,1630000,1200000,88,45,206000,10,2303,36,7,0.30172279,0.472777765,16,19,5,2
216,剪刀,31,1,0.97,583.9,-0.48,2064,4999,1021,1946,950000,2290000,389,167,347000,11,25,21,38,0.400557425,0.440801743,30,11,4,5
217,剪去,26,3,0.91,641.27,-0.16,2064,232346,1021,6241,950000,12800000,,,38300,11,365,21,62,0.400557425,0.288346197,30,7,4,7
218,剪出,32,1,0.97,672.94,0.09,2064,129404,1021,6239,950000,16200000,,,34900,11,28,21,229,0.400557425,0.243253805,30,5,4,8
219,剪斷,29,3,0.91,640.97,-0.15,2064,9088,1021,3966,950000,1610000,,,43300,11,497,21,48,0.400557425,0.32292533,30,0,4,5
220,剪影,29,3,0.91,624.52,-0.12,2064,16924,1021,4515,950000,2710000,12,12,217000,11,1811,21,42,0.400557425,0.286868357,30,7,4,5
221,剪成,28,2,0.94,756.36,0.71,2064,61348,1021,6175,950000,13200000,,,44000,11,81,21,88,0.400557425,0.260477479,30,22,4,10
222,剪報,33,0,1,590.21,-0.3,2064,21904,1021,4965,950000,9780000,32,28,257000,11,650,21,78,0.400557425,0.307177971,30,10,4,7
223,剪下,31,2,0.94,618.61,-0.29,2064,153565,1021,6239,950000,21300000,,,90500,11,222,21,151,0.400557425,0.22947213,30,5,4,13
224,剪除,29,4,0.88,733.52,0.55,2064,16235,1021,5237,950000,9780000,3,3,16500,11,1276,21,49,0.400557425,0.214478217,30,31,4,5
225,剪掉,30,0,1,618.7,-0.21,2064,23820,1021,5478,950000,2190000,,,73400,11,1045,21,55,0.400557425,0.378431469,30,4,4,8
226,剪髮,29,0,1,547.1,-0.73,2064,87630,1021,6226,950000,858000,20,15,249000,11,2142,21,33,0.400557425,0.393522543,30,5,4,1
227,剪紙,31,0,1,565.35,-0.52,2064,5221,1021,2486,950000,2370000,14,10,106000,11,948,21,48,0.400557425,0.367337739,30,57,4,2
228,剪接,31,2,0.94,614.9,-0.25,2064,37114,1021,6016,950000,2800000,30,13,208000,11,41,21,52,0.400557425,0.283892333,30,21,4,8
229,剪裁,31,2,0.94,646.97,0,2064,1972,1021,1023,950000,483000,21,14,458000,11,487,21,18,0.400557425,0.271730467,30,4,4,7
230,剪貼,32,0,1,649.03,0.01,2064,2216,1021,1497,950000,2070000,55,36,205000,11,125,21,22,0.400557425,0.372469946,30,5,4,6
231,剪枝,16,9,0.64,782.75,0.63,2064,500,1021,333,950000,551000,2,2,2900,11,1055,21,14,0.400557425,0.278201204,30,81,4,2
232,剪短,32,0,1,619.19,-0.22,2064,4871,1021,2593,950000,3200000,44,37,92400,11,13,21,38,0.400557425,0.321685421,30,0,4,3
233,剪輯,31,2,0.94,601.81,-0.31,2064,1890,1021,992,950000,526000,130,97,385000,11,2350,21,8,0.400557425,0.515317333,30,11,4,2
234,剪綵,31,2,0.94,690.45,0.25,2064,5381,1021,2196,950000,2110000,19,15,145000,11,2824,21,2,0.400557425,0.399542674,30,9,4,1
235,揮刀,29,3,0.91,645.48,0.01,3793,4999,1836,1946,634000,2290000,,,109000,12,25,16,38,0.2601372,0.440801743,22,11,4,5
236,揮手,33,0,1,534.55,-0.72,3793,75608,1836,6186,634000,9260000,152,124,507000,12,136,16,136,0.2601372,0.311272365,22,21,4,7
237,揮劍,27,3,0.91,691.81,0.23,3793,1538,1836,476,634000,701000,,,17800,12,826,16,12,0.2601372,0.382105317,22,0,4,1
238,揮筆,33,0,1,696,0.26,3793,5687,1836,2641,634000,1260000,1,1,14600,12,514,16,56,0.2601372,0.215670685,22,20,4,6
239,揮舞,31,2,0.94,650.74,-0.02,3793,22832,1836,2865,634000,1460000,146,123,125000,12,767,16,28,0.2601372,0.533169635,22,25,4,3
240,揮兵,21,12,0.64,733.81,0.61,3793,4945,1836,1377,634000,1410000,,,8410,12,1442,16,48,0.2601372,0.37003981,22,7,4,3
241,揮動,32,1,0.97,629.28,-0.16,3793,49274,1836,6044,634000,1130000,50,46,86500,12,171,16,116,0.2601372,0.26827941,22,21,4,6
242,揮別,30,3,0.91,698.43,0.08,3793,102034,1836,6232,634000,5460000,,,46900,12,587,16,46,0.2601372,0.244171088,22,8,4,10
243,揮發,31,2,0.94,641.03,-0.09,3793,87630,1836,6226,634000,10400000,12,12,118000,12,330,16,103,0.2601372,0.233698606,22,5,4,12
244,揮軍,17,12,0.58,782.24,0.94,3793,15516,1836,2873,634000,1110000,,,26200,12,9,16,83,0.2601372,0.380985789,22,24,4,3
245,揮拳,32,1,0.97,653.44,-0.05,3793,3299,1836,959,634000,754000,34,28,107000,12,254,16,18,0.2601372,0.446653762,22,14,4,4
246,揮鞭,15,14,0.52,867.07,1.11,3793,312,1836,233,634000,466000,,,7280,12,1398,16,10,0.2601372,0.296050832,22,13,4,4
247,揮淚,25,5,0.82,832.32,1.07,3793,1268,1836,808,634000,778000,8,8,21600,12,906,16,16,0.2601372,0.606595723,22,24,4,2
248,揮霍,31,2,0.94,648.29,-0.08,3793,2577,1836,573,634000,633000,82,68,106000,12,2956,16,2,0.2601372,0.268912161,22,17,4,2
249,短刀,32,1,0.97,691.75,0.25,4871,4999,2593,1946,3200000,2290000,10,3,24500,13,25,38,38,0.219111533,0.440801743,0,11,3,5
250,短路,30,2,0.94,657.17,-0.06,4871,23462,2593,5258,3200000,12000000,104,91,158000,13,56,38,74,0.219111533,0.332467737,0,17,3,7
251,短劍,24,4,0.85,683.54,0.1,4871,1538,2593,476,3200000,701000,13,7,29700,13,826,38,12,0.219111533,0.382105317,0,0,3,1
252,短打,15,14,0.52,811.73,1.09,4871,79262,2593,6203,3200000,12300000,11,5,301000,13,230,38,93,0.219111533,0.338459359,0,0,3,7
253,短槍,28,2,0.94,627.86,-0.14,4871,21732,2593,3354,3200000,1090000,3,3,7640,13,58,38,32,0.219111533,0.483370588,0,34,3,3
254,短髮,33,0,1,599.03,-0.45,4871,87630,2593,6226,3200000,858000,63,48,451000,13,2142,38,33,0.219111533,0.393522543,0,5,3,1
255,短文,31,1,0.97,599.29,-0.32,4871,14196,2593,3743,3200000,11900000,14,12,83900,13,864,38,78,0.219111533,0.338776227,0,1,3,11
256,短命,32,1,0.97,653.22,-0.07,4871,25014,2593,5227,3200000,1720000,25,24,107000,13,2154,38,54,0.219111533,0.282151229,0,2,3,4
257,短語,26,5,0.85,724.15,0.36,4871,10813,2593,3660,3200000,4750000,37,31,32000,13,1241,38,51,0.219111533,0.406350201,0,40,3,5
258,短小,33,0,1,714.94,0.3,4871,99468,2593,6229,3200000,15200000,12,11,73100,13,131,38,61,0.219111533,0.327450527,0,4,3,4
259,短程,29,3,0.91,674.45,0.06,4871,10184,2593,3989,3200000,1080000,18,16,73900,13,545,38,35,0.219111533,0.26722669,0,18,3,5
260,短少,11,15,0.42,815.82,0.77,4871,28266,2593,5879,3200000,11400000,,,14500,13,398,38,33,0.219111533,0.381223026,0,4,3,7
261,短途,29,3,0.91,672.52,-0.09,4871,2728,2593,1888,3200000,1010000,22,21,391000,13,778,38,18,0.219111533,0.30565606,0,51,3,1
262,短期,32,1,0.97,563.19,-0.5,4871,18143,2593,5078,3200000,16400000,140,123,1280000,13,2068,38,63,0.219111533,0.230438229,0,63,3,6
263,短視,31,1,0.97,695.61,0.17,4871,15581,2593,4668,3200000,1620000,10,9,91400,13,1450,38,48,0.219111533,0.267827848,0,24,3,2
264,短線,27,5,0.85,713.33,0.36,4871,15170,2593,4282,3200000,9300000,,,604000,13,800,38,51,0.219111533,0.29182498,0,18,3,7
265,短褲,33,0,1,601.82,-0.31,4871,4360,2593,1938,3200000,790000,344,236,502000,13,947,38,12,0.219111533,0.612665304,0,15,3,1
266,短缺,29,1,0.97,628.66,-0.06,4871,3186,2593,2037,3200000,1270000,62,49,403000,13,39,38,20,0.219111533,0.301304296,0,44,3,4
267,短襪,32,0,1,737.09,0.32,4871,912,2593,523,3200000,588000,19,15,79500,13,2323,38,7,0.219111533,0.438205477,0,20,3,1
268,短波,5,28,0.15,675.6,0.01,4871,7341,2593,2154,3200000,3260000,21,16,27600,13,1683,38,15,0.219111533,0.186670266,0,11,3,5
269,短處,32,0,1,626.69,-0.14,4871,28742,2593,5835,3200000,13200000,13,12,43100,13,98,38,52,0.219111533,0.271901579,0,0,3,10
270,短劇,32,1,0.97,672.47,0.06,4871,8407,2593,2716,3200000,1040000,,,48000,13,1152,38,28,0.219111533,0.496102302,0,4,3,3
271,短評,26,5,0.85,720.54,0.28,4871,6455,2593,1940,3200000,1730000,3,3,351000,13,102,38,30,0.219111533,0.33006669,0,24,3,1
272,短裙,31,1,0.97,568.23,-0.53,4871,1782,2593,900,3200000,1350000,79,60,478000,13,1968,38,6,0.219111533,0.556633726,0,3,3,2
273,短句,30,2,0.94,652.43,0.07,4871,6640,2593,3467,3200000,2120000,2,2,29800,13,1610,38,19,0.219111533,0.438957269,0,15,3,3
274,短跑,33,0,1,632,-0.07,4871,15495,2593,4504,3200000,2580000,15,14,67100,13,823,38,23,0.219111533,0.434250016,0,0,3,6
275,短笛,25,8,0.76,649.92,0.05,4871,460,2593,241,3200000,406000,28,9,15400,13,1015,38,10,0.219111533,0.486252554,0,2,3,2
276,短促,28,4,0.88,740.71,0.41,4871,670,2593,554,3200000,1370000,16,15,33200,13,1828,38,13,0.219111533,0.260823393,0,53,3,3
277,短壽,26,6,0.82,732.92,0.55,4871,676,2593,409,3200000,732000,,,6920,13,1932,38,18,0.219111533,0.300608181,0,4,3,5
278,短篇,32,0,1,593.69,-0.4,4871,1538,2593,917,3200000,4190000,21,18,318000,13,2163,38,10,0.219111533,0.452360118,0,11,3,3
279,短絀,12,15,0.45,1042.67,1.93,4871,12,2593,11,3200000,152000,,,9470,13,3384,38,1,0.219111533,0.592443913,0,42,3,1
280,短暫,31,1,0.97,608.81,-0.36,4871,2571,2593,1758,3200000,1190000,355,324,532000,13,492,38,13,0.219111533,0.281100869,0,5,3,2
281,菜刀,30,2,0.94,580.97,-0.5,4069,4999,1930,1946,2680000,2290000,19,16,156000,14,25,55,38,0.442808337,0.440801743,8,11,3,5
282,菜碟,15,16,0.48,704.53,0.18,4069,671,1930,476,2680000,1200000,,,5130,14,2303,55,7,0.442808337,0.472777765,8,19,3,2
283,菜單,32,0,1,616.84,-0.28,4069,18894,1930,5302,2680000,7690000,325,249,612000,14,614,55,49,0.442808337,0.245402522,8,9,3,11
284,菜式,32,1,0.97,599.69,-0.36,4069,12142,1930,4521,2680000,12500000,,,925000,14,832,55,28,0.442808337,0.315872572,8,57,3,7
285,菜油,27,6,0.82,705.56,0.04,4069,10553,1930,3172,2680000,6790000,2,2,23400,14,895,55,63,0.442808337,0.409556612,8,55,3,4
286,菜譜,32,1,0.97,586.84,-0.4,4069,890,1930,637,2680000,587000,58,49,143000,14,1345,55,16,0.442808337,0.341553122,8,12,3,4
287,菜籃,27,6,0.82,711.11,0.28,4069,1825,1930,659,2680000,753000,,,10600,14,978,55,8,0.442808337,0.436004322,8,8,3,2
288,菜湯,29,3,0.91,781.17,0.56,4069,4519,1930,1177,2680000,1330000,11,7,108000,14,924,55,17,0.442808337,0.422764814,8,10,3,4
289,菜餡,26,5,0.85,688.04,0.39,4069,800,1930,396,2680000,443000,,,10200,14,2752,55,5,0.442808337,0.71325773,8,3,3,1
290,菜梗,8,22,0.27,770.25,0.76,4069,101,1930,84,2680000,719000,,,5100,14,2550,55,3,0.442808337,0.264212448,8,12,3,5
291,菜餚,31,2,0.94,612.29,-0.25,4069,45,1930,39,2680000,92400,17,14,118000,14,3385,55,2,0.442808337,0.598599285,8,10,3,1
292,菜葉,21,5,0.82,762.19,0.6,4069,1525,1930,733,2680000,1070000,9,7,27800,14,2125,55,19,0.442808337,0.286950748,8,27,3,5
293,菜圃,28,4,0.88,841,0.85,4069,18,1930,13,2680000,128000,,,7170,14,3386,55,3,0.442808337,0.405490831,8,12,3,3
294,菜農,27,4,0.88,680.44,0.32,4069,2255,1930,896,2680000,655000,,,30800,14,1493,55,26,0.442808337,0.369964335,8,11,3,3
295,菜籽,19,9,0.67,810.26,0.98,4069,50,1930,36,2680000,1140000,,,18100,14,3387,55,2,0.442808337,0.417713712,8,57,3,1
296,菜蔬,15,16,0.48,807.13,0.8,4069,361,1930,246,2680000,136000,,,35200,14,2344,55,3,0.442808337,0.576748937,8,18,3,1
297,菜罈,13,14,0.48,938.69,1.79,4069,373,1930,269,2680000,43400,,,128,14,3388,55,1,0.442808337,0.492443413,8,25,3,1
298,開刀,31,1,0.97,640.19,-0.15,126802,4999,6242,1946,12800000,2290000,57,55,413000,15,25,128,38,0.23435434,0.440801743,4,11,19,5
299,開口,31,1,0.97,538.9,-0.62,126802,21385,6242,5406,12800000,2710000,1058,825,528000,15,435,128,83,0.23435434,0.190461532,4,4,19,5
300,開心,33,0,1,531.85,-0.84,126802,83418,6242,6225,12800000,11900000,6202,2804,1480000,15,962,128,154,0.23435434,0.325913782,4,18,19,4
301,開會,31,1,0.97,566.94,-0.53,126802,321488,6242,6242,12800000,33600000,573,449,734000,15,359,128,87,0.23435434,0.273754745,4,12,19,13
302,開路,30,1,0.97,639.5,-0.1,126802,23462,6242,5258,12800000,12000000,64,55,164000,15,56,128,74,0.23435434,0.332467737,4,17,19,7
303,開水,30,2,0.94,617.9,-0.16,126802,21793,6242,5083,12800000,12400000,28,27,278000,15,73,128,154,0.23435434,0.356230387,4,11,19,5
304,開端,31,2,0.94,612.81,-0.31,126802,2113,6242,1437,12800000,1190000,145,130,177000,15,1329,128,26,0.23435434,0.266050957,4,2,19,6
305,開出,29,4,0.88,630.69,-0.23,126802,129404,6242,6239,12800000,16200000,,,416000,15,28,128,229,0.23435434,0.243253805,4,5,19,8
306,開槍,32,0,1,591.94,-0.36,126802,21732,6242,3354,12800000,1090000,4365,1610,405000,15,58,128,32,0.23435434,0.483370588,4,34,19,3
307,開工,32,1,0.97,551.03,-0.64,126802,44548,6242,5692,12800000,4020000,312,262,606000,15,633,128,77,0.23435434,0.339670904,4,22,19,6
308,開火,31,1,0.97,548.06,-0.59,126802,18479,6242,4630,12800000,2820000,711,344,307000,15,406,128,89,0.23435434,0.378485715,4,7,19,8
309,開除,33,0,1,604.24,-0.29,126802,16235,6242,5237,12800000,9780000,1065,563,233000,15,1276,128,49,0.23435434,0.214478217,4,31,19,5
310,開發,32,0,1,612.59,-0.23,126802,87630,6242,6226,12800000,10400000,314,232,1140000,15,330,128,103,0.23435434,0.233698606,4,5,19,12
311,開解,32,0,1,626,-0.13,126802,36622,6242,5912,12800000,2320000,,,90600,15,883,128,66,0.23435434,0.312714716,4,1,19,8
312,開門,33,0,1,523.97,-0.81,126802,25908,6242,5498,12800000,8750000,1324,821,497000,15,34,128,81,0.23435434,0.291185984,4,16,19,9
313,開場,33,0,1,582.48,-0.46,126802,34746,6242,5695,12800000,13000000,372,258,386000,15,615,128,66,0.23435434,0.263808591,4,18,19,9
314,開學,33,0,1,569.82,-0.54,126802,41964,6242,5516,12800000,7490000,94,69,522000,15,111,128,85,0.23435434,0.419852217,4,14,19,5
315,開戰,31,2,0.94,645.94,-0.17,126802,18511,6242,3826,12800000,1300000,262,181,438000,15,657,128,85,0.23435434,0.402382257,4,15,19,4
316,開市,29,3,0.91,670.21,-0.05,126802,10453,6242,3571,12800000,13800000,4,3,531000,15,597,128,39,0.23435434,0.290001752,4,4,19,3
317,開車,29,3,0.91,640.45,-0.11,126802,55587,6242,5469,12800000,12200000,1888,1223,496000,15,989,128,84,0.23435434,0.454345685,4,6,19,6
318,開演,21,8,0.73,691.24,0.21,126802,23373,6242,3897,12800000,1510000,44,41,42800,15,1321,128,38,0.23435434,0.444260263,4,20,19,4
319,開課,30,1,0.97,600.27,-0.4,126802,5285,6242,2073,12800000,1070000,14,13,375000,15,656,128,29,0.23435434,0.415822109,4,10,19,5
320,開鎖,29,2,0.94,619.59,-0.36,126802,4940,6242,2372,12800000,814000,1,1,240000,15,499,128,19,0.23435434,0.366778288,4,5,19,7
321,開放,32,1,0.97,551.28,-0.59,126802,46528,6242,6122,12800000,5970000,421,339,1150000,15,151,128,67,0.23435434,0.260756034,4,4,19,14
322,開腔,31,1,0.97,639.87,-0.13,126802,996,6242,689,12800000,347000,5,5,369000,15,1310,128,10,0.23435434,0.376490109,4,17,19,4
323,開戶,30,3,0.91,744.1,0.54,126802,5836,6242,2504,12800000,1130000,20,14,379000,15,27,128,25,0.23435434,0.328464961,4,30,19,5
324,開賽,24,6,0.79,724.71,0.29,126802,20455,6242,2704,12800000,1020000,33,26,268000,15,1523,128,19,0.23435434,0.571052937,4,8,19,3
325,開業,32,1,0.97,666.66,0.09,126802,13928,6242,4346,12800000,11400000,135,87,689000,15,2227,128,47,0.23435434,0.297278657,4,27,19,9
326,開明,31,0,1,696.61,0.29,126802,69749,6242,6202,12800000,10400000,44,37,121000,15,1726,128,61,0.23435434,0.232944441,4,17,19,9
327,開禁,4,29,0.12,1024.75,1.1,126802,3705,6242,2055,12800000,1130000,,,5040,15,1300,128,27,0.23435434,0.354805335,4,11,19,5
328,開通,32,0,1,613.31,-0.15,126802,26617,6242,5569,12800000,15600000,343,110,753000,15,820,128,60,0.23435434,0.278223796,4,6,19,10
329,開懷,30,3,0.91,643.8,0.04,126802,8726,6242,3636,12800000,622000,43,39,199000,15,2676,128,22,0.23435434,0.357839594,4,9,19,6
330,開幕,30,3,0.91,589.3,-0.46,126802,2616,6242,1590,12800000,762000,73,58,1080000,15,2674,128,20,0.23435434,0.38044681,4,17,19,5
331,開銷,29,3,0.91,692.31,0.3,126802,3241,6242,1756,12800000,1310000,110,103,75400,15,801,128,29,0.23435434,0.399644608,4,24,19,6
332,開審,29,1,0.97,615.48,-0.14,126802,6285,6242,1853,12800000,902000,9,9,383000,15,491,128,35,0.23435434,0.439282029,4,12,19,5
333,開關,32,1,0.97,709.38,0.23,126802,55693,6242,6152,12800000,1420000,200,154,462000,15,68,128,41,0.23435434,0.27048546,4,6,19,9
334,開支,30,1,0.97,661.5,-0.11,126802,11697,6242,3983,12800000,1500000,146,127,723000,15,565,128,24,0.23435434,0.203224954,4,81,19,7
335,開店,31,1,0.97,632.19,-0.18,126802,11021,6242,3434,12800000,2890000,,,405000,15,603,128,25,0.23435434,0.471443922,4,10,19,2
336,開飯,32,0,1,580.38,-0.37,126802,10037,6242,3683,12800000,1940000,86,73,847000,15,1721,128,42,0.23435434,0.477784678,4,14,19,3
337,開胃,29,4,0.88,679.62,0.22,126802,1448,6242,998,12800000,594000,152,132,385000,15,37,128,15,0.23435434,0.50762963,4,36,19,2
338,開花,32,1,0.97,564.28,-0.6,126802,17379,6242,4923,12800000,3880000,76,66,420000,15,154,128,89,0.23435434,0.32153826,4,5,19,13
339,開庭,30,3,0.91,727.83,0.36,126802,10044,6242,3197,12800000,947000,304,201,222000,15,2236,128,9,0.23435434,0.374120276,4,19,19,3
340,開窗,28,3,0.91,617.21,-0.3,126802,3573,6242,1897,12800000,1450000,,,111000,15,48,128,16,0.23435434,0.414924666,4,34,19,1
341,開導,32,1,0.97,647.19,0.05,126802,7275,6242,3089,12800000,1240000,29,24,35800,15,384,128,36,0.23435434,0.282166965,4,19,19,4
342,開票,25,5,0.82,771.44,0.68,126802,12689,6242,2879,12800000,2540000,2,2,54100,15,990,128,41,0.23435434,0.36137714,4,11,19,4
343,開價,33,0,1,617.73,-0.25,126802,8767,6242,3598,12800000,15500000,126,88,533000,15,2195,128,61,0.23435434,0.441740302,4,14,19,4
344,開閘,31,2,0.94,726.55,0.41,126802,189,6242,87,12800000,837000,8,3,294000,15,57,128,7,0.23435434,0.503697619,4,25,19,3
345,開爐,30,0,1,656.93,0,126802,1109,6242,738,12800000,967000,1,1,33900,15,2321,128,17,0.23435434,0.351776918,4,39,19,1
346,開張,29,2,0.94,649.52,-0.16,126802,18739,6242,5090,12800000,8400000,212,169,530000,15,1883,128,17,0.23435434,0.205444905,4,21,19,9
347,開辦,26,5,0.85,714.27,0.47,126802,28706,6242,5725,12800000,1300000,66,57,482000,15,1521,128,36,0.23435434,0.326335838,4,6,19,4
348,開埠,28,5,0.85,717.93,0.39,126802,6,6242,6,12800000,851000,,,82800,15,3389,128,5,0.23435434,0.369528151,4,9,19,2
